timestamp,zone_id,zone_name,crowd_density,avg_wait_time_sec,entry_flow_rate_per_min,exit_flow_rate_per_min,incident_flag,staff_required,temperature_c
2026-04-19 08:28:00,Z09,Restroom Block 2,0.55,201,299,41,0,5,32
2026-04-19 08:28:30,Z10,Seating Section A,0.88,101,294,66,1,11,28
2026-04-19 08:29:00,Z11,Seating Section B,0.79,111,10,25,0,14,23
2026-04-19 08:29:30,Z12,VIP Lounge,0.52,804,239,14,0,11,23
2026-04-19 08:30:00,Z01,Main Entrance,0.99,480,231,178,0,16,31
2026-04-19 08:30:30,Z02,North Gate,0.4,998,99,10,1,3,31
2026-04-19 08:31:00,Z03,South Gate,0.47,748,113,248,1,22,22
2026-04-19 08:31:30,Z04,East Gate,0.46,349,65,201,1,22,26
2026-04-19 08:32:00,Z05,West Gate,0.41,704,51,101,0,4,34
2026-04-19 08:32:30,Z06,Food Court A,0.58,837,285,249,0,18,22
2026-04-19 08:33:00,Z07,Food Court B,0.62,524,294,64,0,4,22
2026-04-19 08:33:30,Z08,Restroom Block 1,0.45,856,68,178,0,14,23
2026-04-19 08:34:00,Z09,Restroom Block 2,0.8,792,117,229,0,2,32
2026-04-19 08:34:30,Z10,Seating Section A,0.79,263,287,22,0,19,34
2026-04-19 08:35:00,Z11,Seating Section B,0.79,1096,105,21,0,6,31
2026-04-19 08:35:30,Z12,VIP Lounge,0.42,236,259,135,0,2,35
2026-04-19 08:36:00,Z01,Main Entrance,0.66,913,256,99,0,24,23
2026-04-19 08:36:30,Z02,North Gate,0.38,44,197,20,0,23,35
2026-04-19 08:37:00,Z03,South Gate,0.62,999,158,106,0,5,27
2026-04-19 08:37:30,Z04,East Gate,0.79,112,166,24,0,7,34
2026-04-19 08:38:00,Z05,West Gate,0.91,657,297,237,0,3,28
2026-04-19 08:38:30,Z06,Food Court A,0.66,196,24,235,0,15,23
2026-04-19 08:39:00,Z07,Food Court B,0.61,217,257,39,0,21,23
2026-04-19 08:39:30,Z08,Restroom Block 1,0.63,1080,278,23,0,22,31
2026-04-19 08:40:00,Z09,Restroom Block 2,0.77,491,211,213,0,13,22
2026-04-19 08:40:30,Z10,Seating Section A,0.53,108,119,229,0,4,32
2026-04-19 08:41:00,Z11,Seating Section B,0.74,527,202,221,0,9,27
2026-04-19 08:41:30,Z12,VIP Lounge,0.91,534,185,242,0,8,34
2026-04-19 08:42:00,Z01,Main Entrance,0.35,376,71,147,0,2,29
2026-04-19 08:42:30,Z02,North Gate,0.83,726,200,59,0,11,24
2026-04-19 08:43:00,Z03,South Gate,0.6,195,26,215,0,20,30
2026-04-19 08:43:30,Z04,East Gate,0.98,791,142,30,0,20,31
2026-04-19 08:44:00,Z05,West Gate,0.43,940,20,157,0,7,24
2026-04-19 08:44:30,Z06,Food Court A,0.69,919,81,70,0,17,35
2026-04-19 08:45:00,Z07,Food Court B,0.65,794,87,198,0,16,23
2026-04-19 08:45:30,Z08,Restroom Block 1,0.64,792,13,153,0,20,33
2026-04-19 08:46:00,Z09,Restroom Block 2,0.46,691,163,186,0,16,33
2026-04-19 08:46:30,Z10,Seating Section A,0.46,638,60,225,0,3,25
2026-04-19 08:47:00,Z11,Seating Section B,0.93,769,144,117,0,19,26
2026-04-19 08:47:30,Z12,VIP Lounge,0.68,1089,85,38,0,11,27
2026-04-19 08:48:00,Z01,Main Entrance,0.52,112,39,197,0,24,28
2026-04-19 08:48:30,Z02,North Gate,0.65,148,174,66,0,14,26
2026-04-19 08:49:00,Z03,South Gate,0.39,30,256,114,0,8,22
2026-04-19 08:49:30,Z04,East Gate,0.88,907,110,15,0,11,29
2026-04-19 08:50:00,Z05,West Gate,0.58,907,272,151,0,13,22
2026-04-19 08:50:30,Z06,Food Court A,0.68,411,250,200,0,10,32
2026-04-19 08:51:00,Z07,Food Court B,0.77,494,42,136,0,8,23
2026-04-19 08:51:30,Z08,Restroom Block 1,0.83,25,283,119,0,24,24
2026-04-19 08:52:00,Z09,Restroom Block 2,0.69,925,280,54,1,20,27
2026-04-19 08:52:30,Z10,Seating Section A,0.93,629,66,52,0,19,29
2026-04-19 08:53:00,Z11,Seating Section B,0.63,317,101,15,0,11,26
2026-04-19 08:53:30,Z12,VIP Lounge,0.98,736,250,9,0,18,27
2026-04-19 08:54:00,Z01,Main Entrance,0.71,1108,101,73,0,5,34
2026-04-19 08:54:30,Z02,North Gate,0.91,563,73,98,0,22,35
2026-04-19 08:55:00,Z03,South Gate,0.62,129,49,198,0,10,27
2026-04-19 08:55:30,Z04,East Gate,0.46,702,91,48,0,12,26
2026-04-19 08:56:00,Z05,West Gate,0.81,766,10,190,0,21,29
2026-04-19 08:56:30,Z06,Food Court A,0.42,189,138,109,0,2,26
2026-04-19 08:57:00,Z07,Food Court B,0.76,353,129,222,0,21,35
2026-04-19 08:57:30,Z08,Restroom Block 1,0.36,316,100,43,0,11,26
2026-04-19 08:58:00,Z09,Restroom Block 2,0.91,642,23,95,0,22,35
2026-04-19 08:58:30,Z10,Seating Section A,0.98,482,91,138,0,2,25
2026-04-19 08:59:00,Z11,Seating Section B,0.9,1158,88,122,0,12,22
2026-04-19 08:59:30,Z12,VIP Lounge,0.69,1126,280,50,0,10,30
2026-04-19 09:00:00,Z01,Main Entrance,0.62,833,87,196,0,12,34
2026-04-19 09:00:30,Z02,North Gate,0.35,1096,16,218,0,12,25
2026-04-19 09:01:00,Z03,South Gate,0.39,738,58,80,0,6,31
2026-04-19 09:01:30,Z04,East Gate,0.7,298,43,222,0,22,27
2026-04-19 09:02:00,Z05,West Gate,0.92,215,38,8,0,8,29
2026-04-19 09:02:30,Z06,Food Court A,0.79,670,79,123,0,4,32
2026-04-19 09:03:00,Z07,Food Court B,0.93,478,152,154,1,23,30
2026-04-19 09:03:30,Z08,Restroom Block 1,0.47,65,217,91,0,22,35
2026-04-19 09:04:00,Z09,Restroom Block 2,0.91,28,26,43,1,22,34
2026-04-19 09:04:30,Z10,Seating Section A,0.71,531,287,161,0,5,23
2026-04-19 09:05:00,Z11,Seating Section B,0.93,1013,72,207,0,4,34
2026-04-19 09:05:30,Z12,VIP Lounge,0.36,698,260,198,0,21,33
2026-04-19 09:06:00,Z01,Main Entrance,0.58,990,125,56,0,24,26
2026-04-19 09:06:30,Z02,North Gate,0.68,57,37,57,0,4,34
2026-04-19 09:07:00,Z03,South Gate,0.8,136,247,15,0,5,24
2026-04-19 09:07:30,Z04,East Gate,0.4,264,221,11,0,11,27
2026-04-19 09:08:00,Z05,West Gate,0.96,1150,258,50,0,19,28
2026-04-19 09:08:30,Z06,Food Court A,0.99,143,179,105,0,18,26
2026-04-19 09:09:00,Z07,Food Court B,0.63,207,13,77,1,14,34
2026-04-19 09:09:30,Z08,Restroom Block 1,0.42,575,67,107,0,24,29
2026-04-19 09:10:00,Z09,Restroom Block 2,0.52,62,95,96,0,4,22
2026-04-19 09:10:30,Z10,Seating Section A,0.64,198,281,130,0,7,31
2026-04-19 09:11:00,Z11,Seating Section B,0.39,850,130,189,0,19,31
2026-04-19 09:11:30,Z12,VIP Lounge,0.53,653,122,156,0,4,27
2026-04-19 09:12:00,Z01,Main Entrance,0.96,342,222,60,0,22,27
2026-04-19 09:12:30,Z02,North Gate,0.93,882,280,167,0,8,31
2026-04-19 09:13:00,Z03,South Gate,0.97,1068,91,201,0,2,24
2026-04-19 09:13:30,Z04,East Gate,0.68,767,113,130,0,20,27
2026-04-19 09:14:00,Z05,West Gate,0.8,274,251,248,1,2,35
2026-04-19 09:14:30,Z06,Food Court A,0.97,1173,167,111,0,19,23
2026-04-19 09:15:00,Z07,Food Court B,0.66,896,18,76,1,11,22
2026-04-19 09:15:30,Z08,Restroom Block 1,0.92,626,71,204,0,16,28
2026-04-19 09:16:00,Z09,Restroom Block 2,0.78,236,287,183,0,8,24
2026-04-19 09:16:30,Z10,Seating Section A,0.97,426,17,233,0,17,22
2026-04-19 09:17:00,Z11,Seating Section B,0.94,656,46,161,0,12,29
2026-04-19 09:17:30,Z12,VIP Lounge,0.68,623,163,85,0,16,29
2026-04-19 09:18:00,Z01,Main Entrance,0.98,793,186,93,0,3,34
2026-04-19 09:18:30,Z02,North Gate,0.56,764,42,101,0,13,28
2026-04-19 09:19:00,Z03,South Gate,0.66,946,137,176,0,17,23
2026-04-19 09:19:30,Z04,East Gate,0.79,447,291,137,0,23,33
2026-04-19 09:20:00,Z05,West Gate,0.73,1134,34,45,0,3,29
2026-04-19 09:20:30,Z06,Food Court A,0.79,1075,268,160,0,3,27
2026-04-19 09:21:00,Z07,Food Court B,0.44,1110,69,234,0,11,29
2026-04-19 09:21:30,Z08,Restroom Block 1,0.37,465,51,161,0,17,24
2026-04-19 09:22:00,Z09,Restroom Block 2,0.4,814,277,204,0,18,24
2026-04-19 09:22:30,Z10,Seating Section A,0.45,587,153,243,0,9,30
2026-04-19 09:23:00,Z11,Seating Section B,0.42,525,101,164,0,3,31
2026-04-19 09:23:30,Z12,VIP Lounge,0.91,1157,101,99,0,3,35
2026-04-19 09:24:00,Z01,Main Entrance,0.71,776,142,249,0,18,32
2026-04-19 09:24:30,Z02,North Gate,0.9,1121,235,236,0,15,34
2026-04-19 09:25:00,Z03,South Gate,0.38,989,242,132,0,3,31
2026-04-19 09:25:30,Z04,East Gate,0.81,187,252,74,0,7,27
2026-04-19 09:26:00,Z05,West Gate,0.51,853,151,166,0,16,34
2026-04-19 09:26:30,Z06,Food Court A,0.61,309,163,140,0,13,33
2026-04-19 09:27:00,Z07,Food Court B,0.41,1049,137,69,0,14,33
2026-04-19 09:27:30,Z08,Restroom Block 1,0.77,309,177,117,0,5,25
2026-04-19 09:28:00,Z09,Restroom Block 2,0.55,676,31,67,1,6,26
2026-04-19 09:28:30,Z10,Seating Section A,0.75,774,140,62,0,19,32
2026-04-19 09:29:00,Z11,Seating Section B,0.53,489,165,159,0,22,31
2026-04-19 09:29:30,Z12,VIP Lounge,0.68,908,139,238,1,13,35
2026-04-19 09:30:00,Z01,Main Entrance,0.35,731,129,109,0,12,31
2026-04-19 09:30:30,Z02,North Gate,0.68,1055,136,31,0,7,32
2026-04-19 09:31:00,Z03,South Gate,0.43,315,219,177,0,22,30
2026-04-19 09:31:30,Z04,East Gate,0.72,827,233,70,0,2,30
2026-04-19 09:32:00,Z05,West Gate,0.75,769,63,74,0,7,27
2026-04-19 09:32:30,Z06,Food Court A,0.43,1158,72,219,0,6,23
2026-04-19 09:33:00,Z07,Food Court B,0.56,399,50,152,0,17,29
2026-04-19 09:33:30,Z08,Restroom Block 1,0.58,832,111,138,0,20,25
2026-04-19 09:34:00,Z09,Restroom Block 2,0.74,584,136,229,0,17,26
2026-04-19 09:34:30,Z10,Seating Section A,0.66,800,287,180,0,23,25
2026-04-19 09:35:00,Z11,Seating Section B,0.94,1083,142,190,0,8,32
2026-04-19 09:35:30,Z12,VIP Lounge,0.85,280,206,10,0,8,33
2026-04-19 09:36:00,Z01,Main Entrance,0.36,613,15,245,0,24,24
2026-04-19 09:36:30,Z02,North Gate,0.7,251,120,172,0,4,23
2026-04-19 09:37:00,Z03,South Gate,0.81,658,272,111,0,7,26
2026-04-19 09:37:30,Z04,East Gate,0.43,195,145,234,0,7,23
2026-04-19 09:38:00,Z05,West Gate,0.48,1174,205,144,1,16,29
2026-04-19 09:38:30,Z06,Food Court A,0.76,1125,187,107,0,21,33
2026-04-19 09:39:00,Z07,Food Court B,0.69,911,202,102,0,9,34
2026-04-19 09:39:30,Z08,Restroom Block 1,0.55,938,118,63,0,5,31
2026-04-19 09:40:00,Z09,Restroom Block 2,0.45,855,187,120,0,2,28
2026-04-19 09:40:30,Z10,Seating Section A,0.62,49,238,105,0,11,27
2026-04-19 09:41:00,Z11,Seating Section B,0.48,434,211,89,0,15,35
2026-04-19 09:41:30,Z12,VIP Lounge,0.92,228,38,163,0,18,22
2026-04-19 09:42:00,Z01,Main Entrance,0.85,1193,15,69,0,6,29
2026-04-19 09:42:30,Z02,North Gate,0.36,871,153,6,0,16,32
2026-04-19 09:43:00,Z03,South Gate,0.79,465,25,93,0,10,24
2026-04-19 09:43:30,Z04,East Gate,0.63,58,279,182,0,12,31
2026-04-19 09:44:00,Z05,West Gate,0.6,672,13,109,1,12,27
2026-04-19 09:44:30,Z06,Food Court A,0.98,575,227,216,0,18,31
2026-04-19 09:45:00,Z07,Food Court B,0.84,141,28,24,0,8,28
2026-04-19 09:45:30,Z08,Restroom Block 1,0.79,1021,179,155,1,4,30
2026-04-19 09:46:00,Z09,Restroom Block 2,0.88,147,276,39,0,11,22
2026-04-19 09:46:30,Z10,Seating Section A,0.67,83,163,49,0,15,28
2026-04-19 09:47:00,Z11,Seating Section B,0.54,27,17,79,0,14,24
2026-04-19 09:47:30,Z12,VIP Lounge,0.64,858,254,196,1,4,28
2026-04-19 09:48:00,Z01,Main Entrance,0.66,1041,218,210,0,20,31
2026-04-19 09:48:30,Z02,North Gate,0.61,648,268,177,0,13,28
2026-04-19 09:49:00,Z03,South Gate,0.47,565,193,186,0,13,33
2026-04-19 09:49:30,Z04,East Gate,0.66,436,282,247,0,7,33
2026-04-19 09:50:00,Z05,West Gate,0.91,85,181,89,0,17,29
2026-04-19 09:50:30,Z06,Food Court A,0.58,940,82,51,0,12,28
2026-04-19 09:51:00,Z07,Food Court B,0.48,695,109,216,0,19,23
2026-04-19 09:51:30,Z08,Restroom Block 1,0.51,337,149,141,0,3,24
2026-04-19 09:52:00,Z09,Restroom Block 2,0.48,375,266,77,0,7,33
2026-04-19 09:52:30,Z10,Seating Section A,0.81,647,102,34,0,6,35
2026-04-19 09:53:00,Z11,Seating Section B,0.82,1124,238,15,0,10,34
2026-04-19 09:53:30,Z12,VIP Lounge,0.62,885,153,203,0,20,33
2026-04-19 09:54:00,Z01,Main Entrance,0.45,1126,230,66,0,18,32
2026-04-19 09:54:30,Z02,North Gate,0.66,242,208,95,0,23,26
2026-04-19 09:55:00,Z03,South Gate,0.55,327,148,147,0,8,26
2026-04-19 09:55:30,Z04,East Gate,0.61,498,14,186,0,15,31
2026-04-19 09:56:00,Z05,West Gate,0.54,596,264,105,0,12,28
2026-04-19 09:56:30,Z06,Food Court A,0.54,635,279,248,0,7,31
2026-04-19 09:57:00,Z07,Food Court B,0.79,787,247,87,0,12,34
2026-04-19 09:57:30,Z08,Restroom Block 1,0.59,751,181,96,0,21,30
2026-04-19 09:58:00,Z09,Restroom Block 2,0.62,196,29,221,0,21,30
2026-04-19 09:58:30,Z10,Seating Section A,0.71,967,88,87,0,22,30
2026-04-19 09:59:00,Z11,Seating Section B,0.58,983,227,33,0,7,35
2026-04-19 09:59:30,Z12,VIP Lounge,0.95,1030,246,220,0,17,33
2026-04-19 10:00:00,Z01,Main Entrance,0.71,472,166,167,1,7,32
2026-04-19 10:00:30,Z02,North Gate,0.81,1134,147,26,0,21,26
2026-04-19 10:01:00,Z03,South Gate,0.41,713,267,105,0,18,35
2026-04-19 10:01:30,Z04,East Gate,0.76,133,280,133,0,6,24
2026-04-19 10:02:00,Z05,West Gate,0.61,1092,265,142,0,10,33
2026-04-19 10:02:30,Z06,Food Court A,0.85,902,144,89,0,22,29
2026-04-19 10:03:00,Z07,Food Court B,0.37,263,233,74,1,20,22
2026-04-19 10:03:30,Z08,Restroom Block 1,0.37,752,248,128,0,14,33
2026-04-19 10:04:00,Z09,Restroom Block 2,0.38,658,93,30,0,10,28
2026-04-19 10:04:30,Z10,Seating Section A,0.46,149,48,181,0,20,23
2026-04-19 10:05:00,Z11,Seating Section B,0.76,545,222,76,0,11,34
2026-04-19 10:05:30,Z12,VIP Lounge,0.74,895,40,147,0,10,25
2026-04-19 10:06:00,Z01,Main Entrance,0.45,296,90,142,0,11,24
2026-04-19 10:06:30,Z02,North Gate,0.45,462,125,100,0,2,30
2026-04-19 10:07:00,Z03,South Gate,0.46,1063,63,90,0,11,22
2026-04-19 10:07:30,Z04,East Gate,0.68,586,253,196,1,2,23
2026-04-19 10:08:00,Z05,West Gate,0.9,1148,118,40,0,6,35
2026-04-19 10:08:30,Z06,Food Court A,0.78,1013,215,232,0,6,24
2026-04-19 10:09:00,Z07,Food Court B,0.38,666,192,73,0,16,34
2026-04-19 10:09:30,Z08,Restroom Block 1,0.39,312,166,113,0,12,34
2026-04-19 10:10:00,Z09,Restroom Block 2,0.53,646,74,100,1,23,32
2026-04-19 10:10:30,Z10,Seating Section A,0.98,350,194,36,0,3,25
2026-04-19 10:11:00,Z11,Seating Section B,0.56,503,285,78,0,17,29
2026-04-19 10:11:30,Z12,VIP Lounge,0.78,799,85,198,1,14,28
2026-04-19 10:12:00,Z01,Main Entrance,0.74,268,238,212,0,16,25
2026-04-19 10:12:30,Z02,North Gate,0.98,981,203,46,0,6,29
2026-04-19 10:13:00,Z03,South Gate,0.79,328,40,104,0,22,26
2026-04-19 10:13:30,Z04,East Gate,0.74,806,222,101,1,6,35
2026-04-19 10:14:00,Z05,West Gate,0.97,142,76,236,0,4,28
2026-04-19 10:14:30,Z06,Food Court A,0.8,95,163,90,0,6,31
2026-04-19 10:15:00,Z07,Food Court B,0.45,832,210,217,0,20,28
2026-04-19 10:15:30,Z08,Restroom Block 1,0.56,417,179,22,0,8,24
2026-04-19 10:16:00,Z09,Restroom Block 2,0.57,175,240,13,1,18,22
2026-04-19 10:16:30,Z10,Seating Section A,0.7,548,204,194,0,8,24
2026-04-19 10:17:00,Z11,Seating Section B,0.72,735,233,162,0,20,27
2026-04-19 10:17:30,Z12,VIP Lounge,0.62,333,95,34,1,23,24
2026-04-19 10:18:00,Z01,Main Entrance,0.58,529,299,48,0,19,35
2026-04-19 10:18:30,Z02,North Gate,0.65,564,62,83,0,18,23
2026-04-19 10:19:00,Z03,South Gate,0.79,448,222,76,0,18,33
2026-04-19 10:19:30,Z04,East Gate,0.91,471,130,126,0,12,27
2026-04-19 10:20:00,Z05,West Gate,0.59,890,94,142,0,3,30
2026-04-19 10:20:30,Z06,Food Court A,0.88,539,148,183,0,17,32
2026-04-19 10:21:00,Z07,Food Court B,0.98,667,23,169,0,8,30
2026-04-19 10:21:30,Z08,Restroom Block 1,0.57,1061,157,161,0,7,25
2026-04-19 10:22:00,Z09,Restroom Block 2,0.51,699,48,21,0,16,25
2026-04-19 10:22:30,Z10,Seating Section A,0.36,282,231,173,0,20,31
2026-04-19 10:23:00,Z11,Seating Section B,0.46,662,240,80,0,12,33
2026-04-19 10:23:30,Z12,VIP Lounge,0.52,1043,77,240,1,14,32
2026-04-19 10:24:00,Z01,Main Entrance,0.44,687,124,152,0,7,35
2026-04-19 10:24:30,Z02,North Gate,0.92,923,280,10,0,6,28
2026-04-19 10:25:00,Z03,South Gate,0.58,979,200,124,0,13,24
2026-04-19 10:25:30,Z04,East Gate,0.82,249,169,199,0,21,29
2026-04-19 10:26:00,Z05,West Gate,0.48,363,214,48,0,8,29
2026-04-19 10:26:30,Z06,Food Court A,0.79,311,38,72,0,4,29
2026-04-19 10:27:00,Z07,Food Court B,0.5,164,113,212,0,12,29
2026-04-19 10:27:30,Z08,Restroom Block 1,0.59,496,207,133,0,11,27
2026-04-19 10:28:00,Z09,Restroom Block 2,0.73,1014,275,210,0,7,24
2026-04-19 10:28:30,Z10,Seating Section A,0.81,613,134,53,0,3,31
2026-04-19 10:29:00,Z11,Seating Section B,0.92,1106,292,68,0,17,31
2026-04-19 10:29:30,Z12,VIP Lounge,0.64,516,93,28,1,20,29
2026-04-19 10:30:00,Z01,Main Entrance,0.41,96,276,210,0,22,35
2026-04-19 10:30:30,Z02,North Gate,0.86,498,193,162,0,3,26
2026-04-19 10:31:00,Z03,South Gate,0.82,1099,299,134,0,13,35
2026-04-19 10:31:30,Z04,East Gate,0.9,58,249,88,0,2,29
2026-04-19 10:32:00,Z05,West Gate,0.77,1045,89,155,1,19,28
2026-04-19 10:32:30,Z06,Food Court A,0.74,829,132,57,0,10,32
2026-04-19 10:33:00,Z07,Food Court B,0.69,239,110,246,0,9,22
2026-04-19 10:33:30,Z08,Restroom Block 1,0.76,1189,79,218,0,11,27
2026-04-19 10:34:00,Z09,Restroom Block 2,0.75,435,225,58,0,12,28
2026-04-19 10:34:30,Z10,Seating Section A,0.55,475,261,18,0,14,26
2026-04-19 10:35:00,Z11,Seating Section B,0.83,712,113,24,1,7,29
2026-04-19 10:35:30,Z12,VIP Lounge,0.5,969,209,22,0,23,30
2026-04-19 10:36:00,Z01,Main Entrance,0.61,1138,171,202,0,15,35
2026-04-19 10:36:30,Z02,North Gate,0.42,627,96,239,0,12,31
2026-04-19 10:37:00,Z03,South Gate,0.85,799,24,142,0,20,31
2026-04-19 10:37:30,Z04,East Gate,0.37,446,280,81,0,3,30
2026-04-19 10:38:00,Z05,West Gate,0.85,551,40,203,0,16,24
2026-04-19 10:38:30,Z06,Food Court A,0.7,203,59,8,0,23,34
2026-04-19 10:39:00,Z07,Food Court B,0.46,443,274,72,0,21,35
2026-04-19 10:39:30,Z08,Restroom Block 1,0.68,912,264,31,0,11,31
2026-04-19 10:40:00,Z09,Restroom Block 2,0.89,819,21,19,0,11,27
2026-04-19 10:40:30,Z10,Seating Section A,0.69,826,294,17,0,24,31
2026-04-19 10:41:00,Z11,Seating Section B,0.42,1087,298,113,0,17,27
2026-04-19 10:41:30,Z12,VIP Lounge,0.75,529,282,227,0,19,35
2026-04-19 10:42:00,Z01,Main Entrance,0.64,530,109,25,0,23,23
2026-04-19 10:42:30,Z02,North Gate,0.71,951,175,202,0,12,28
2026-04-19 10:43:00,Z03,South Gate,0.75,945,16,45,0,11,27
2026-04-19 10:43:30,Z04,East Gate,0.58,38,21,137,0,22,30
2026-04-19 10:44:00,Z05,West Gate,0.76,176,96,93,0,18,32
2026-04-19 10:44:30,Z06,Food Court A,0.74,338,277,145,0,3,27
2026-04-19 10:45:00,Z07,Food Court B,0.46,1154,260,5,0,24,29
2026-04-19 10:45:30,Z08,Restroom Block 1,0.84,668,22,165,0,15,33
2026-04-19 10:46:00,Z09,Restroom Block 2,0.45,808,87,97,0,16,35
2026-04-19 10:46:30,Z10,Seating Section A,0.53,111,140,117,0,16,25
2026-04-19 10:47:00,Z11,Seating Section B,0.58,261,212,46,0,19,23
2026-04-19 10:47:30,Z12,VIP Lounge,0.98,41,23,37,0,18,35
2026-04-19 10:48:00,Z01,Main Entrance,0.98,372,23,147,0,10,35
2026-04-19 10:48:30,Z02,North Gate,0.89,277,282,18,0,6,29
2026-04-19 10:49:00,Z03,South Gate,0.54,1093,51,234,0,15,34
2026-04-19 10:49:30,Z04,East Gate,0.6,135,296,120,0,10,28
2026-04-19 10:50:00,Z05,West Gate,0.49,772,42,97,1,2,30
2026-04-19 10:50:30,Z06,Food Court A,0.46,110,219,109,0,18,24
2026-04-19 10:51:00,Z07,Food Court B,0.92,831,295,16,0,16,26
2026-04-19 10:51:30,Z08,Restroom Block 1,0.49,805,85,167,0,20,32
2026-04-19 10:52:00,Z09,Restroom Block 2,0.91,527,56,199,0,8,33
2026-04-19 10:52:30,Z10,Seating Section A,0.66,445,208,54,0,4,22
2026-04-19 10:53:00,Z11,Seating Section B,0.59,811,56,53,0,9,25
2026-04-19 10:53:30,Z12,VIP Lounge,0.57,365,14,248,0,9,31
2026-04-19 10:54:00,Z01,Main Entrance,0.55,36,213,154,0,6,33
2026-04-19 10:54:30,Z02,North Gate,0.37,594,71,88,0,16,34
2026-04-19 10:55:00,Z03,South Gate,0.64,711,104,243,0,3,31
2026-04-19 10:55:30,Z04,East Gate,0.5,172,288,62,0,24,31
2026-04-19 10:56:00,Z05,West Gate,0.78,46,56,137,0,8,28
2026-04-19 10:56:30,Z06,Food Court A,0.58,349,63,48,0,7,29
2026-04-19 10:57:00,Z07,Food Court B,0.45,364,198,231,0,8,35
2026-04-19 10:57:30,Z08,Restroom Block 1,0.4,1111,78,209,1,12,24
2026-04-19 10:58:00,Z09,Restroom Block 2,0.73,433,294,20,0,23,29
2026-04-19 10:58:30,Z10,Seating Section A,0.63,982,27,19,0,11,22
2026-04-19 10:59:00,Z11,Seating Section B,0.37,200,277,73,1,15,26
2026-04-19 10:59:30,Z12,VIP Lounge,0.51,503,242,44,0,2,24
2026-04-19 11:00:00,Z01,Main Entrance,0.56,844,49,218,0,10,31
2026-04-19 11:00:30,Z02,North Gate,0.84,103,52,248,0,21,26
2026-04-19 11:01:00,Z03,South Gate,0.69,315,127,27,0,20,29
2026-04-19 11:01:30,Z04,East Gate,0.48,1067,240,156,0,8,34
2026-04-19 11:02:00,Z05,West Gate,0.6,845,21,185,0,20,24
2026-04-19 11:02:30,Z06,Food Court A,0.9,402,120,205,0,5,33
2026-04-19 11:03:00,Z07,Food Court B,0.35,116,101,159,0,12,32
2026-04-19 11:03:30,Z08,Restroom Block 1,0.49,132,109,78,0,19,33
2026-04-19 11:04:00,Z09,Restroom Block 2,0.85,1095,273,141,0,17,33
2026-04-19 11:04:30,Z10,Seating Section A,0.48,146,24,191,0,3,34
2026-04-19 11:05:00,Z11,Seating Section B,0.83,1145,147,184,0,19,23
2026-04-19 11:05:30,Z12,VIP Lounge,0.67,686,163,248,0,14,32
2026-04-19 11:06:00,Z01,Main Entrance,0.77,892,200,154,0,8,32
2026-04-19 11:06:30,Z02,North Gate,0.59,233,293,82,0,22,35
2026-04-19 11:07:00,Z03,South Gate,0.4,881,21,95,0,19,29
2026-04-19 11:07:30,Z04,East Gate,0.51,1055,150,155,0,13,22
2026-04-19 11:08:00,Z05,West Gate,0.75,305,252,210,1,23,27
2026-04-19 11:08:30,Z06,Food Court A,0.37,851,102,122,0,20,30
2026-04-19 11:09:00,Z07,Food Court B,0.79,791,214,223,0,5,31
2026-04-19 11:09:30,Z08,Restroom Block 1,0.47,1085,269,199,0,23,23
2026-04-19 11:10:00,Z09,Restroom Block 2,0.42,1031,231,67,0,2,27
2026-04-19 11:10:30,Z10,Seating Section A,0.42,656,167,165,0,21,31
2026-04-19 11:11:00,Z11,Seating Section B,0.98,868,12,80,0,11,35
2026-04-19 11:11:30,Z12,VIP Lounge,0.38,370,264,162,0,17,29
2026-04-19 11:12:00,Z01,Main Entrance,0.74,32,164,130,0,24,24
2026-04-19 11:12:30,Z02,North Gate,0.93,885,138,53,0,23,26
2026-04-19 11:13:00,Z03,South Gate,0.54,220,210,209,0,17,25
2026-04-19 11:13:30,Z04,East Gate,0.96,944,55,126,0,24,29
2026-04-19 11:14:00,Z05,West Gate,0.7,160,276,187,0,5,33
2026-04-19 11:14:30,Z06,Food Court A,0.8,534,149,54,0,12,32
2026-04-19 11:15:00,Z07,Food Court B,0.94,47,285,77,0,19,32
2026-04-19 11:15:30,Z08,Restroom Block 1,0.4,451,280,231,0,5,30
2026-04-19 11:16:00,Z09,Restroom Block 2,0.66,731,165,6,0,18,31
2026-04-19 11:16:30,Z10,Seating Section A,0.77,939,57,55,0,6,32
2026-04-19 11:17:00,Z11,Seating Section B,0.97,790,126,26,0,17,24
2026-04-19 11:17:30,Z12,VIP Lounge,0.89,1053,256,172,0,22,30
2026-04-19 11:18:00,Z01,Main Entrance,0.97,464,285,27,0,15,30
2026-04-19 11:18:30,Z02,North Gate,0.52,809,288,205,0,18,33
2026-04-19 11:19:00,Z03,South Gate,0.44,487,268,153,0,3,33
2026-04-19 11:19:30,Z04,East Gate,0.57,523,90,240,0,6,27
2026-04-19 11:20:00,Z05,West Gate,0.41,357,209,24,0,2,24
2026-04-19 11:20:30,Z06,Food Court A,0.87,1009,109,107,0,21,24
2026-04-19 11:21:00,Z07,Food Court B,0.61,1103,31,240,0,12,25
2026-04-19 11:21:30,Z08,Restroom Block 1,0.88,237,126,139,1,8,34
2026-04-19 11:22:00,Z09,Restroom Block 2,0.95,214,241,201,0,8,24
2026-04-19 11:22:30,Z10,Seating Section A,0.72,723,234,181,0,10,32
